full_text,sentimen
"@susipudjiastuti si opung gencar banget promosikan kendaraan listrik sampai mau ngasih subsidi segala,apa jangan2 dia yg punya pabriknya?tp menurutku sih aneh,orang yang beli mobil listrik kan org berduit knp jg harus disubsidi,,gk habis pikir aku",Negatif
"TKDN lebih dari 40%, Volta dapat insentif kendaraan listrik | Indotelko https://t.co/rCRDs0d0pe",Positif
"Luhut Ingin Penjualan Kendaraan BBM Dibatasi, Beralih ke Listrik https://t.co/nLysywhQT5",Positif
"Kendaraan Listrik Kian Digandrungi, Mutifinance Siap Dukung? https://t.co/jDN3I2YaFZ",Negatif
@musniumar Semakin banyak kendaraan yg menggunakan listrik maka bahan bakar berbasis migas akan berkurang karena migas kita impor..udara juga lebih bersih..professor koq malah ngak ngerti...itu Smart Phone tolong di gunakan dgn benar..byk googling dan b,Positif
"RT @infosemar3: Saatnya beralih ke energi bersih, kendaraan listrik lebih murah dengan subsidi dan kurangi emisi karbon https://t.co/SXvFzl",Positif
Kebijakan subsidi kendaraan listrik ini berpotensi hanya memiliki dampak jangka pendek bagi saham-saham terkait. https://t.co/NWWaYWFxpA,Negatif
RT @KompasTV: Luhut Yakin Negosiasi dengan Tesla Makin Lancar Setelah Ada Insentif Kendaraan Listrik https://t.co/IkTuL6STuM,Positif
"RT @bascolia: @PartaiSocmed Kendaraan dari BBM fosil beralih ke listrik dengan dalih lebih hemat, lingkungan, oke diterima. ",Negatif
"@musniumar Eh taik, Pemerintah mendorong era peralihan teknologi baru dari kendaraan berbahan bakar minyak menjadi kendaraan bermotor listrik berbasis baterai (KBLBB). Peralihan teknologi baru tsb menciptakan peluang bagi Indonesia",Negatif
"@PRFMnews Klo ekonomi keluarga warga Jawa Barat semapan kang @ridwankamil pasti akan lbh mudah utk mengajak beralih ke kendaraan listrik.. klo ngajak mah emang mudah, tp liat dulu ekonomi yg diajaknya.. mudah bagi kang @ridwankamil tp apakah akan mudah jg bagi masayrakat yang diajak",Netral
Pemerintah baru saja meluncurkan kebijakan mengenai subsidi kendaraan listrik yang mulai berlaku 20 Maret 2023 https://t.co/AdXkkX7ckk,Positif
"Bupati Tuban Aditya Halindra Faridzky, menyampaikan untuk pengadaan kendaraan atau mobil dinas listrik pada tahun 2023 ini masih belum ada. https://t.co/2LvtEzBDJ7",Negatif
Insentif Kendaraan Listrik Harus Didukung Infrastruktur SPKLU https://t.co/Kk7QKcqDxf,Positif
"smelter ini nantinya akan menghasilkan perak dan emas batangan karena ada fasilitas precious metal refinery (PMR) serta nikel, almunium, lithum dan cobalt yang merupakan bagian dari ekosistem kendaraan listrik",Positif
Warga jabar mah ngan butuh kendaraan umum yg murah layak dan saling terintegrasi AJG. NAON BEDANA BERALIH KE LISTRIK KLO TETEP KREDIT AJG. https://t.co/5i61J52QSt,Negatif
Sinergi kedua BUMN ini dilakukan guna mengakselerasi tumbuhnya kendaraan listrik. https://t.co/mXYwEslR9r,Positif
"di indonesia lagi urgensi kriminalitas, tapi yang buru-buru banget disubsidi malah kendaraan listrik :)",Negatif
@Gank_Of_Petojo Klo ada himbauan pemerintah kita harus berhemat/ekonomi sulit apakah kita percaya. Pemikiran logic manusia akan memenuhi kebutuhan primer dulu (sembako) daripada kendaraan listrik entah itu masuk kebutuhan (sekunder/Lux).,Negatif
@ridwanhr hedeeh..PLN makin gede kepala nih...waspada gaess!!!!! bentar lagi era kendaraan listrik!!!! apapun....semua akan bergantung pada listrik.....dan PLN jagonya????????????????????????,Negatif
"SEBENTAR LAGI, KENDARAAN LISTRIK RESMI DISUBSIDI https://t.co/dzychZNRUt",Positif
RT @PRFMnews: Ini Upaya yang Dilakukan Pemprov Jabar untuk Ajak Warga Gunakan Kendaraan Listrik https://t.co/JUvYASggP7,Positif
Waspada! Subsidi Ganda Bantuan Pembelian Kendaraan Listrik https://t.co/PgtTT2uUTi,Negatif
@Srikandi10wulan Sikap pemerintah terkait meningkatkan kendaraan listrik kita dukung,Positif
@Srikandi10wulan Manfaat kendaraan listrik sangat diharapkan baik adanya dinegara kita,Positif
RT @andinie: Kendaraan listrik ini sptnya cuan bgt utk oknum pejabat tertentu sampai udah gak penting lg ngurus bahan pangan terjangkau,Netral
RT @Srikandi10wulan: Indonesia maju dan berkembang terkait kendaraan listrik...hal yang terus kita dukung pemerintah. https://t.co/aB1LdB3d�,Positif
Bangun industri kendaraan listrik dengan semakin berkembang,Positif
Kendaraan Listrik berkembang baik,Positif
"Pemerintah melalui Kementerian Energi dan Sumber Daya Mineral memastikan mampu menghemat anggaran pemerintah mencapai Rp32,7 miliar dari rencana pemerintah dalam pemberian bantuan insentif kendaraan listrik melalui  konversi motor dari BBM ke listrik. https://t.co/ns6OyEQkD6 https://t.co/cSrgbIfTra",Positif
"rakyat 1/2 politik ?..kendaraan listrik merupakan kendaraan yg sangat sederhana bagi org yg banyak duit, tapi bagi org engk punya duit hanya berpikir tiap bulannya listrik berapa?.. dan untuk hidup sehari- hari bagaimana?..politik santuy yg berkeadilan..",Netral
Kendaraan listrik kena subsidi jutaan tuh kok kita ga bisa ngapa2in ya? Apa otak gw yg kaga nyampe apa gimana,Netral
Subsidi Kendaraan Listrik Kurangi Emisi Karbon https://t.co/NlXHgv1BRn,Positif
"Mau itu kendaraan berbahan bakar minyak kek, listrik kek, nuklir kek, arem2 kek, burayot kek selama itu ujung2nya hanya jadi kendaraan pribadi ya tyda akan membantu menyelesaikan masalah apapun https://t.co/6MuDSgXCU7",Negatif
Besaran subsidi untuk motor listrik sebesar Rp 7 juta per unit. https://t.co/QYl4xvznkJ,Positif
"RT @VIVAcoid: Pemerintah Jor-joran Kasih Insentif Kendaraan Listrik, Luhut: Bahan Baku di Indonesia Melimpah https://t.co/UDBPSabnX0",Positif
Sebanyak 5 persen dari jumlah motor Bahan Bakar Minyak (BBM) beredar saat ini bakal dikonversi menjadi kendaraan listrik alias kendaraan bermotor listrik berbasis baterai (KBLBB). Jumlahnya ditargetkan mencapai 6 juta unit hingga 2030. Demikian� https://t.co/IKBmX8Myld,Positif
@nicocasanga Saatnya beralih ke kendaraan listrik guys,Positif
@PRFMnews jalan masih paroek ge sosoan make kendaraan listrik,Negatif
"Bidik 6 Juta Motor BBM jadi Kendaraan Listrik, Negara Hemat Rp 3 Triliun per Tahun https://t.co/VvzcCy27zS",Positif
"OJK mendukung program Kendaraan Bermotor Listrik Berbasis Baterai (KBLBB) yang dicanangkan pemerintah dlm menuju pembangunan yg ramah lingkungan & berkelanjutan dengan mengeluarkan berbagai kebijakan insentif, baik di sektor Perbankan, Pasar Modal, dan Industri Keuangan Non Bank. https://t.co/Yt0j9l3Crx",Positif
"Yuk saatnya beralih ke energi bersih, beli kendaraan listrik lebih murah dengan subsidi https://t.co/KTUNiWjFPg",Positif
"mau majuin industri listrik, tapi kendaraan bbm belom diteken penjualannya",Negatif
Rapat pembahasan rencana percepatan pelaksanaan program penggunaan kendaraan bermotor listrik berbasis baterai  di Dinas ESDM Provinsi NTB ynag turut diikuti oleh Bappenda Provinsi NTB pada Senin 6 Maret 2023. https://t.co/nvwXnGHp2J,Positif
Mobil Hybrid Enggak Dapat Jatah Subsidi Kendaraan Listrik Pemerintah https://t.co/boqXYxG2Xy,Negatif
"RT @CNNIndonesia: Subsidi Kendaraan Listrik, Siapa yang Paling Diuntungkan? https://t.co/OLGnBvsSGK",Netral
"Meski lambat, penjualan kendaraan listrik di Asia Tenggara kini meningkat secara stabil. Apalagi, Indonesia dan Thailand ingin menjadi yang terdepan.  https://t.co/G3Nm8x2UBn",Positif
Subsidi Intensif Kendaraan Listrik Akan Segera Berlaku di Maret 2023 https://t.co/VBLKgNBqKO,Positif
Menko Luhut: Kebijakan Bantuan Pembelian Kendaraan Listrik Berlaku 20 Maret 2023 https://t.co/YNjePpgLoa via @vibizmediacom https://t.co/pVYQGJgfSV,Positif
@sutanmangara Salah satu manfaat subsidi kendaraan listrik adlh menekan subsidi BBM yg hanya dinikmati kalangan menengah ke atas. Subsidi BBM bs dialihkan ke bansos dll yg lgs dinikmati masyarakat kecil. https://t.co/oLfqhWPPcp,Negatif
"@nvldfrl @jalur5_ @CommuterLine Buruk untuk sebuah negara. Pajak kendaraan bermotor rendah, pemutihan denda, rendahnya DP KKB, subsidi BBM dan subsidi kendaraan listrik.",Negatif
luar biasa beli kendaraan listrik lebih murah dengan subsidi loh.. https://t.co/6SVFrc4qY0,Positif
"Subsidi kendaraan listrik melalui produsen, kalau produk kendaraan listriknya tidak laku yang beli instansi pemerintah juga, yang punya perusahaan juga orang orang dalam penguasa..",Netral
"Kebijakan subsidi kendaraan listrik,motor deh yak yg kendaraan u/kelas menengah sampe menengah bwh,mslh nya adalah di korupsi gak dana itu,ada kepentingan bisnis pejabat gak disitu,trus subsidi itu kan uang negara,lebih penting transportasi publik atau beginian?trus u/ kebutuhan",Netral
RT @desmondwira: Pemerintah mengumumkan insentif kendaraan listrik (electric vehicle/EV) yang basis produksinya di dalam negeri.,Positif
Saatnya beralih ke energi bersih dengan membeli kendaraan listrik yang sudah di subsidi https://t.co/2X25StDVeI,Positif
VIDEO: Program Insentif Pembelian Kendaraan Listrik Berjalan Pada 20 Maret https://t.co/IuKwS9XArz,Positif
Beberapa dealer telah menyiapkan ketersediaan kendaraan listrik pada 20 Maret mendatang. https://t.co/gUDpiJm0Pf,Positif
Intinya sih yg mau saya sampaikan adalah biaya penghematan Subsidi BBM ini difokuskan dulu di pembangunan Transportasi Publik dan Peralihan kendaraan listrik jangan dulu diambil ke pos yg lain,Netral
"Jumlah kendaraan yg beralih ke listrik juga bisa bertambah krn ada persaingan harga, after sales lebih bagus, selain itu ketika Transportasi Publik sudah hadir pemakaian kendaraan pribadi juga berkurang otomatis biaya subsidi berkurang lagi",Netral
"Ketika ada peralihan Kendaraan BBM ke Kendaraan Listrik maka Porsi Subsidi bisa berkurang, nah porsi yg berkurang ini porsi besarnya diberikan ke Transportasi Publik trus baru ke subsidi kendaraan https://t.co/iwaDJpuY9q",Positif
KESDM bidik 5 persen motor BBM dikonversi ke kendaraan listrik https://t.co/VK0zO6YkeW,Positif
"@antaranews Urgensinya yaitu PLN over supply jadi biar negara ga rugi terus, makanya rakyat disuruh sering pakai listrik, kalo udah banyak yang pake kendaraan listrik barulah PLN naikin tarif listrik dg seribu alasan",Netral
Kebijakan itu sangat pro-masyarakat kecil yang ingin beralih ke kendaraan listrik. https://t.co/yKyq4Fejem,Negatif
"@PartaiSocmed Kuy maen2 ke ciheras guys, liat SDM SDM yang sedang belajar dan mempersiapkan diri  untuk teknologi motor listrik, yang mana bukan hanya digunakan untuk kendaraan listrik tapi juga untuk energi terbarukan.",Positif
@msaid_didu Koq saya feel Udah mirip2 komunis ni negara. Rakyat diperas utk  kepentingan bisnis elit lingkaran pemerintah. Atas nama pembangunan negara ???. Bentar lg bbm mahal lagi cuk. Rakyat mau ga mau beli kendaraan listrik,Negatif
Pemerintah secara resmi mengumumkan penerapan kebijakan insentif atau subsidi untuk kendaraan bermotor listrik berbasis baterai (KBLBB). Insentif ini akan berlaku pada 20 Maret mendatang. https://t.co/e2pA4DwL6o,Positif
"Fix! Subsidi Kendaraan Listrik Berlaku 20 Maret, Memang Sehemat itukah pakai Listrik? https://t.co/PkQzOWUwYA",Negatif
@umarukawaidesu @txtdrpemerintah Perkiraan baterai kendaraan listrik sekitar 40% dari harga jual utuh kendaraan baru.Secara Fikiran sederhana saja mungkin cara kerja baterai sistem charge (kendaraan &hp) bisa jadi jika sudah drop lalu rusak auto ganti baru,Negatif
Kunci Agar Subsidi Kendaraan Listrik Sukses Tekan Impor BBM https://t.co/WFeMXN9Yg2,Positif
Pemerintah Dorong Warga Gunakan Transportasi Publik Tapi Beri Subsidi Pembelian Kendaraan Listrik https://t.co/fCNOigGN79,Negatif
"@KompasTV Yang pasti rakyat tambah menderita, subsidi pupuk, bbm dihapus, kendaraan listrik disubsidi, hebat menko investasi, Indonesia mau dijadikan negara kapitalis walaupun rakyatnya tetap miskin dan rawan jadi komunis",Negatif
"@susipudjiastuti Kagok atuh ya bu, mending uang subsidi nya di buat melengkapi sarana support kendaraan listrik nya. Atau engga langsung aja masukin ke rekening pribadi.",Negatif
"@KompasTV Tesla akan kalah sama kendaraan listrik cina, mudah mudahan insentif dan Tesla tidak jadi esemka kedua,",Negatif
"Pemerintah resmi mengumumkan subsidi bagi konsumen pembeli kendaraan listrik. Subsidi diberikan untuk motor listrik, mobil listrik, dan bus bertenaga listrik. https://t.co/uEcZcYevBl",Positif
Berapa Keuntungan Ekonomi Bagi Pengguna Kendaraan Listrik? https://t.co/cODcw8LRUJ,Negatif
"Kendaraan listrik ini sptnya cuan bgt utk oknum pejabat tertentu sampai udah gak penting lg ngurus bahan pangan terjangkau dan layak, yg penting rakyat tergiur beli kendaraan listrik. Dia yg untung kok. Pertanyaannya: siapa mereka ini? https://t.co/m0jtTG7kA3",Netral
"YANG KITA BUTUHKAN TRANSPORTASI UMUM YG MEMADAI, AMAN DAN NYAMAN! PERCUMA PAKE KENDARAAN LISTRIK KALO JALANAN MACET SEMUA! https://t.co/saKptukqmU",Negatif
"@KompasTV Pak @msaid_didu , mohon pencerahannya. Dijalanan sudah banyak kendaraan listrik buatan China, terus apa hubungannya dgn Tesla..produk mereka kan mahal. Ada apa sih sebenernya ini?",Netral
Pemerintah menargetkan subsidi untuk 200 ribu kendaraan listrik pada 2023. https://t.co/JNu1FtMYS5,Positif
"@VIVAcoid Kendaraan listrik disubsidi 7 juta, mending harga nya dikurang 7 juta, duit subsidi bisa digunakan untuk sektor yg lain",Netral
PLN Beri Diskon Pengisian Daya Kendaraan Listrik di Pekanbaru https://t.co/uz6zXUeBwO,Positif
Satu KTP Hanya Dapat Sekali Subsidi Kendaraan Listrik https://t.co/qrAHqZOJ0A,Positif
"Ada Subsidi Mobil Listrik, Saatnya Beralih ke Kendaraan Non-BBM via KakakMade https://t.co/oJDlxDRVKk",Positif
@Sunardirendhi @PEGADAIANSYARIA @MotorListrik @Alleta271 Mantap. Segera asosiasi industri kendaraan listrik juga akan kerjasama dengan asosiasi pendanaan agar opsi cicilan menjadi lebih luas dan bervariasi,Positif
@bob_ichsan Tp jaman itu ada enaknya jg. Kita ga perlu antri bbm (ga punya kendaraan). Ga perlu bayar tagihan listrik (jaringan blm smp kampungku). Ga ribut jalan macet & berlubang (kemana2 jalan kaki). Ga ribut sembako naik (ga mampu beli),Netral
"Dukung Insentif Kendaraan Listrik, YLKI: Mampu Urai Tingginya Harga https://t.co/d1itK9HBzw",Positif
Video: Menperin: Beli Kendaraan Listrik Pakai 1 NIK https://t.co/xmX1Tzmsdw,Positif
Besaran subsidi untuk mobil listrik masih dibahas oleh pemerintah. https://t.co/kT7pQ9uR06,Netral
"@IDFreeport Mantul nih, semoga ekosistem kendaraan listrik didalam negeri bisa segera tercapai",Positif
"Insentif Kendaraan Listrik Berlaku 20 Maret, Nama STNK dan KTP Harus Sama https://t.co/r9q7Rp5xZ2",Positif
"Pacu Kendaraan Listrik, TBS Energi Rampungkan Obligasi Rp 500 Miliar https://t.co/McyJmcPC8G",Positif
@RomitsuT Masalah ini lebih darurat kayak nya di banding kendaraan listrik,Netral
Ada dua program yang diberikan pemerintah dalam rangka pemberian insentif kendaraan listrik. https://t.co/c7FOcsJaXU,Positif
Nikel kadar rendah atau limonite merupakan bahan baku untuk membuat baterai kendaraan listrik. https://t.co/NP7E0aDpRo,Positif
Pemerintah menetapkan subsidi pembelian motor listrik baru berbasis baterai sebesar Rp 7 juta untuk 200.000 unit motor. https://t.co/619KfrByZm,Positif
"@faridgaban Subsidi pupuk,makin berkurang,subsidi listrik,bbm katanya nggak tepat sasaran padahal dampaknya kesemua lapisan masyarakat,lha kalau subsidi kendaraan listrik yang dapat siapa?",Netral
"Kendaraan listrik dikasih insentif, org2 pst berbondong2 beli, terus jalanan semakin-makin menjadi padet, trs ngeluh, trs ngasih solusi jalanan bakal kena bayar sana-sini kyk kemarin, gak solusi beneran dah sumpah, gajelas.",Negatif
Luhut lanjutkan negosiasi dengan produsen kendaraan listrik dunia - ANTARA News Bengkulu https://t.co/1BZukXz2tb,Positif
@Laksmana79 @faridgaban Lha uang untuk subsidi kendaraan listrik uangnya siapa yang dapat?,Negatif
Pemerintah Berikan Insentif untuk 5 Merek Kendaraan Listrik - Bee News https://t.co/GLrSZzcKeO,Positif
"Pemerintah resmi terapkan insentif kendaraan listrik. Hal tersebut diumumkan Menko Marves Luhut Binsar Pandjaitan, Senin (6/3). Di kesempatan yang sama, Menteri Perindustrian Agus Gumiwang Kartasasmita sampaikan cara masyarakat beli motor listrik dengan subsidi Rp7 juta. https://t.co/zTp8yjVUka",Negatif
"6 Fakta Subsidi Kendaraan Listrik, Tak Boleh Bodong dan Mogok https://t.co/q5b9X7LJuV",Netral
"5 Fakta Subsidi Kendaraan Listrik, Berlaku 20 Maret dan Kuota Terbatas https://t.co/UmFOBloKws",Netral
"Insentif Pembelian Kendaraan Listrik Mulai Berjalan, Kuota Lampaui Ekspektasi https://t.co/gOFX2n1WPD https://t.co/uKuvMbhTYH",Positif
@CNNIndonesia Kendaraan yg berbau Listrik sangat dipaksakan pdhal tahu Negara n Rakyat tdk siap ?,Negatif
"@CNNIndonesia ini kan tujuannya supaya masyarakat beralih ke kendaraan listrik, kenapa harus dibatasi siapa yg beli?",Netral
"Penuhi TKDN, Anak Usaha MCAS Group Dapat Insentif Kendaraan Listrik https://t.co/L4NxVZtJbp",Netral
Bantuan Kendaraan Listrik Merupakan Kebijakan Holistik Energi https://t.co/wBy4ZWELg3,Netral
"Beberapa katalis yang mendorong pergerakan IHSG yaitu keputusan subsidi kendaraan listrik, hingga anggaran bantuan sosial. https://t.co/yYsdlma6KL",Positif
@merdekadotcom Buat masyarakat yg penting subsidi BBM bkn subsidi kendaraan listrik.,Negatif
IKN & kendaraan listrik urgensi nya apa? Untuk siapa?,Netral
RT @Bisniscom: Pemerintah resmi mengumumkan subsidi motor listrik sebesar Rp7 juta per unit yang akan mulai berlaku 20 Maret 2023. https://�,Positif
INDUSTRI OTOMOTIF : Obral Insentif Kendaraan Listrik https://t.co/0MivI8Zw46 https://t.co/x90wOUy23D,Positif
EDITORIAL : Menguji Sengat Insentif Kendaraan Listrik https://t.co/bKIdc7gC9o https://t.co/SF63nccQmz,Netral
"Insentif Kendaraan Listrik Jumlahnya Terbatas, dan Bocoran Mobil Baru di GJAW 2023 https://t.co/SZQAfcZaMk",Netral
Pemerintah menjatah 250.000 unit motor listrik dan 35.900 unit mobil listrik yang bakal mendapatkan subsidi atau bantuan pemerintah. https://t.co/ZKy6fwZbwl,Positif
Ketika Merek Jepang Terabaikan Insentif Kendaraan Listrik https://t.co/ERqgq4rnoR,Netral
